NPRI ID,Facility name,Company name,Address,City,Province,PostalCode,Latitude,Longitude,Emissions,Units,Facility details,Facility information,Report year
22106,Martencreek 10-02-077-05w5m Gas Plant (Abgp0119546),Axiom Oil and Gas Inc.,,N/A,Alberta,,55.644884,-114.657841,47.22,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322106&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22106,2022
22110,Kakwa Comp Stn 01-06,Cenovus Energy Inc.,,N/A,Alberta,,54.4167,-118.7359,89.12,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322110&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22110,2022
22112,Pembina Comp Stn 01-17,Cenovus Energy Inc.,,N/A,Alberta,,52.9606,-115.2598,231.47,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322112&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22112,2022
22114,Wapiti Comp Stn 01-29,Cenovus Energy Inc.,,N/A,Alberta,,54.7363,-119.0105,32.2,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322114&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22114,2022
22115,Willesden Green Oil Battery 01-31,Cenovus Energy Inc.,,N/A,Alberta,,52.8308,-115.141,84.55,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322115&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22115,2022
22116,Brazeau River Comp Station 02-02,ConocoPhillips Canada Resources Corp.,,,Alberta,,53.1069,-115.9364,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322116&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2014/22116,2022
22117,Berland River West Comp Station 02-05,Cenovus Energy Inc.,,N/A,Alberta,,54.1542,-117.5604,36.66,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322117&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22117,2022
22118,Medicine River Comp Stn 02-10,Cenovus Energy Inc.,,,Alberta,,52.3358,-114.3465,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322118&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2017/22118,2022
22122,Drayton Valley Oil Battery 03-01,Cenovus Energy Inc.,,N/A,Alberta,,53.1942,-115.333,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322122&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/22122,2022
22129,Elmworth Comp Stn 03-25,Cenovus Energy Inc.,,N/A,Alberta,,55.0007,-119.2379,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322129&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/22129,2022
22130,Wapiti Comp Stn 03-33,Cenovus Energy Inc.,,N/A,Alberta,,54.7521,-119.6022,39.76,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322130&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22130,2022
22131,Elmworth Comp Stn 04-03,Cenovus Energy Inc.,,N/A,Alberta,,55.0265,-119.1394,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322131&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/22131,2022
22132,Viking Gas Battery 04-10,Pine Cliff Energy Ltd.,,,Alberta,,53.0321,-111.2451,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322132&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2016/22132,2022
22138,05-02-042-04w5 - Abgs0002314,I3 Energy Canada Ltd.,,Leedale,Alberta,T0C 2J0,52.586,-114.4769,14.04,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322138&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22138,2022
22141,Surmont Sagd Commercial Battery,Conocophillips Surmont Partnership,,Anzac,Alberta,T0P 1J0,56.1936,-110.9506,1202.83,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322141&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22141,2022
22142,Westpem Comp Stn 05-28,Cenovus Energy Inc.,,N/A,Alberta,,53.348,-115.9953,32.01,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322142&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22142,2022
22143,Pine Creek Comp Stn 05-35,ConocoPhillips Canada Resources Corp.,,,Alberta,,53.7046,-116.405,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322143&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2014/22143,2022
22145,Wapiti Comp Stn 06-02,Cenovus Energy Inc.,,N/A,Alberta,,54.8552,-119.5691,41.83,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322145&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22145,2022
22146,Cessford Compressor Station 06-13-024-11w4,Canadian Natural Resources Limited,,N/A,Alberta,,51.0433,-111.4148,47.62,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322146&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22146,2022
22147,Wembley Compressor Station 06-21-073-08w6,Canadian Natural Resources Limited,,N/A,Alberta,,55.3369,-119.1679,22.8,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322147&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22147,2022
22148,Pembina Comp Stn 06-27,Cenovus Energy Inc.,,N/A,Alberta,,52.9082,-115.08,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322148&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/22148,2022
22149,Mcleod Comp Stn 06-27,ConocoPhillips Canada Resources Corp.,,,Alberta,,53.7787,-116.0006,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322149&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2014/22149,2022
22152,Wapiti Comp Stn 06-32,Cenovus Energy Inc.,,N/A,Alberta,,54.6654,-119.0262,43.8,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322152&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22152,2022
22153,Wapiti Comp Stn 07-08,Cenovus Energy Inc.,,N/A,Alberta,,54.6089,-119.0167,23.5,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322153&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22153,2022
22159,Brazeau Cs 07-24-047-15w5,Boulder Energy Ltd.,,Cynthia,Alberta,,53.0668,-116.0583,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322159&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2020/22159,2022
22162,Viking Gas Battery 07-27,Pine Cliff Energy Ltd.,,,Alberta,,53.1668,-111.5255,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322162&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2015/22162,2022
22164,Kakwa Comp Station 07-31,Cenovus Energy Inc.,,N/A,Alberta,,54.404,-118.8827,79.95,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322164&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22164,2022
22171,Berland River West Comp Stn 09-05,Cenovus Energy Inc.,,N/A,Alberta,,54.0748,-117.5533,27.27,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322171&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22171,2022
22172,Goodfare Comp Stn 09-05 (Npri),Cenovus Energy Inc.,,N/A,Alberta,,55.2946,-119.8,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322172&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/22172,2022
22180,Mcleod Comp Stn 10-09,ConocoPhillips Canada Resources Corp.,,,Alberta,,53.9138,-115.8689,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322180&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2013/22180,2022
22181,Cnrl Cs 10-12,Canadian Natural Resources Limited,,,Alberta,,54.7869,-119.383,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322181&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2014/22181,2022
22187,Viking-Kinsella Comp Stn 10-24,Pine Cliff Energy Ltd.,,,Alberta,,52.9834,-111.3191,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322187&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2015/22187,2022
22188,Kaybob South Comp Stn 10-31,ConocoPhillips Canada Resources Corp.,,,Alberta,,54.1468,-116.6856,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322188&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2015/22188,2022
22189,Red Rock Comp Stn 10-33 (Npri),Cenovus Energy Inc.,,N/A,Alberta,,54.4968,-118.9903,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322189&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/22189,2022
22190,Cutbank Comp Stn 10-36,Cenovus Energy Inc.,,N/A,Alberta,,54.6707,-119.2183,34.25,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322190&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22190,2022
22197,Vulcan Comp Station 11-13,ConocoPhillips Canada Resources Corp.,,,Alberta,,50.3483,-112.9054,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322197&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2014/22197,2022
22198,Wapiti Comp Stn 11-18-066-10w6,Cenovus Energy Inc.,,N/A,Alberta,,54.7153,-119.5051,46.22,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322198&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22198,2022
22199,Wapiti Comp Stn 11-18-066-11w6,Cenovus Energy Inc.,,N/A,Alberta,,54.7123,-119.6556,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322199&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/22199,2022
22200,Brazeau River Gas Battery 11-27,ConocoPhillips Canada Resources Corp.,,,Alberta,,53.0857,-116.1146,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322200&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2014/22200,2022
22206,Wapiti Comp Stn 11-34,ConocoPhillips Canada Resources Corp.,,,Alberta,,54.758,-119.5802,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322206&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2015/22206,2022
22207,Rowley Comp Stn 11-35,ConocoPhillips Canada Resources Corp.,,,Alberta,,51.7014,-112.8782,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322207&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2013/22207,2022
22208,Pembina Comp Stn 12-07,ConocoPhillips Canada Resources Corp.,,,Alberta,,52.9549,-115.0134,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322208&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2016/22208,2022
22212,Medicine River Comp Stn 12-32,ConocoPhillips Canada Resources Corp.,,,Alberta,,52.4009,-114.4063,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322212&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2014/22212,2022
22214,Taqa 03-02-040-09w5 (4-14 Swb),Taqa North Ltd.,308 4th Avenue Southwest,Calgary,Alberta,T2P 0H7,52.4202,-115.1985,0.86,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322214&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22214,2022
22219,Parkland Northeast Compressor Station 14-04-015-27w4,Canadian Natural Resources Limited,,N/A,Alberta,,50.2338,-113.6605,15,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322219&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22219,2022
22221,Gilby Comp Stn 14-17,Cenovus Energy Inc.,,N/A,Alberta,,52.5357,-114.5464,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322221&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/22221,2022
22222,Red Rock Comp Stn 14-24,ConocoPhillips Canada Resources Corp.,,,Alberta,,54.6437,-119.3768,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322222&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2016/22222,2022
22225,Elmworth Oil Battery 14-32,Cenovus Energy Inc.,,,Alberta,,55.1105,-119.1859,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322225&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2020/22225,2022
22227,Elmworth Comp Station 15-15,Cenovus Energy Inc.,,N/A,Alberta,,54.8037,-118.9764,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322227&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/22227,2022
22230,Station F Comp Station 16-09,Cenovus Energy Inc.,,N/A,Alberta,,55.0524,-119.453,18.79,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322230&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22230,2022
22231,Wapiti Comp Stn 16-27,ConocoPhillips Canada Resources Corp.,,,Alberta,,54.8337,-119.4257,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322231&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2016/22231,2022
22232,Red Rock Comp Stn 02/16-33,Cenovus Energy Inc.,,N/A,Alberta,,54.6743,-119.4388,28.64,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322232&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22232,2022
22234,(Gutah) Comp Stn A-098-L,Canadian Natural Resources Limited,,N/A,British Columbia,,57.7438,-120.9656,53.38,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322234&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22234,2022
22235,Moose Comp Station A-099-D,ConocoPhillips Canada Resources Corp.,,,British Columbia,,55.3297,-120.9785,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322235&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2013/22235,2022
22238,(Gutah) Comp Stn D-100-E,Canadian Natural Resources Limited,,,British Columbia,,57.6646,-120.9906,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322238&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2020/22238,2022
22241,South Buffalo 04-07-040-19w4,Ember Resources Inc.,,Stettler,Alberta,,52.3422,-112.7648,77.93,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322241&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22241,2022
22243,Glen Ewen Sour Gas Plant 05-14,Steel Reef Infrastructure Corp.,LSD 05-14-003-01 W2m,Glen Ewen,Saskatchewan,S0C 1C0,49.2076,-102.0455,92.97,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322243&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22243,2022
22247,Ferrybank 6-3,Alphabow Energy Ltd.,,Rimbey,Alberta,,52.6743,-113.9853,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322247&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2017/22247,2022
22252,Wildmere 09-36-049-05 W4m,Gear Energy Ltd.,,Wildmere,Alberta,,53.2724,-110.5935,21.1,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322252&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22252,2022
22253,Iron River 01-01-064-08w4 Pad,Devon Canada Corporation,,Iron River Op,Alberta,,54.5014,-111.0702,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322253&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2018/22253,2022
22254,Wainoco Maple Glen Battery No. 1,Devon Canada Corporation,,Maple Glen/Leo,Alberta,,52.146,-112.2484,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322254&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2013/22254,2022
22255,Westcoast Forsyth 6-26,Devon Canada Corporation,,Manatokan Op,Alberta,,54.4287,-110.9875,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322255&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2017/22255,2022
22257,Devon Iron River 02-05-064-07w4,Devon Canada Corporation,,Iron River Op,Alberta,,54.497,-111.0217,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322257&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2015/22257,2022
22258,Wimborne Gas Battery 02-16-034-26w4,Canadian Natural Resources Limited,,N/A,Alberta,,51.9129,-113.6279,52.74,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322258&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22258,2022
22261,Iron River 05-06-064-07w4 Pad,Devon Canada Corporation,,Iron River Op,Alberta,,54.5061,-111.058,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322261&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2018/22261,2022
22262,Westcoast Ferrier Bty 1-20,Devon Canada Corporation,,Ferrier 1-20,Alberta,,52.3663,-114.9635,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322262&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2013/22262,2022
22267,Jackfish 1 10-28-075-06 W4m,Canadian Natural Resources Limited,,N/A,Alberta,,55.5279,-110.8738,386.28,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322267&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22267,2022
22268,Anderson Valhalla Gas Mwb 08-20-076-09w6,Canadian Natural Resources Limited,,N/A,Alberta,,55.5969,-119.346,0.54,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322268&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/22268,2022
22270,Anderson Normandville 13-9,Devon Canada Corporation,,Normandville,Alberta,,55.8379,-117.3908,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322270&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2013/22270,2022
22275,Green Comp Stn B-025-I,Canadian Natural Resources Limited,,,British Columbia,,57.4354,-122.5594,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322275&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2015/22275,2022
22277,Direct Energy Crossfield 5-22-29-2w5,Direct Energy Marketing Ltd.,,,Alberta,,51.4959,-114.2102,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0322277&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2014/22277,2022
